"Receipt_ID","Purchase_date","Store_Name","City","State","Region","Customer_Segment","Category","sub_category","Quantity","Unit_Price","Sales","Discount","Profit","Payment_Method"
"TXN-00003790","2025-03-12","QuickBuy","Dallas","Texas","Central","Consumer","Electronics","Appliances",2,476.78,810.53,0.15,93.34,"Credit Card"
"TXN-00002921","2025-01-06","ValueHub","Seattle","Washington","West","Home Office","Electronics","Phones",6,625.74,3191.27,0.15,845.68,"Bank Transfer"
"TXN-00004821","2025-05-27","ShopEase","Boston","Massachusetts","East","Corporate","Groceries","Fruits",7,554.0,3296.3,0.15,928.02,"Cash"
"TXN-00000598","2024-07-21","QuickBuy","Miami","Florida","South","Home Office","Clothing","Men",1,662.12,562.8,0.15,124.0,"Bank Transfer"
"TXN-00003629","2025-02-27","ShopEase","Grand Rapids","Michigan","Central","Home Office","Groceries","Dairy",4,789.72,2527.1,0.2,480.32,"Cash"
"TXN-00002735","2024-12-24","ShopEase","Reno","Nevada","West","Consumer","Groceries","Vegetables",3,572.11,1373.06,0.2,141.22,"Credit Card"
"TXN-00001353","2024-09-16","ShopEase","Detroit","Michigan","Central","Home Office","Home & Kitchen","Decor",8,248.94,1593.22,0.2,354.05,"Bank Transfer"
"TXN-00004866","2025-05-30","Urban Mart","Reno","Nevada","West","Corporate","Electronics","Accessories",2,655.72,1114.72,0.15,168.67,"Bank Transfer"
"TXN-00001077","2024-08-25","ShopEase","San Francisco","California","West","Corporate","Home & Kitchen","Decor",7,717.17,4016.15,0.2,791.49,"Credit Card"
"TXN-00000624","2024-07-23","ShopEase","Pittsburgh","Pennsylvania","East","Corporate","Clothing","Women",7,330.96,2085.05,0.1,315.0,"Cash"
"TXN-00002292","2024-11-23","QuickBuy","Springfield","Illinois","Central","Home Office","Home & Kitchen","Decor",6,946.89,5397.27,0.05,1091.55,"Credit Card"
"TXN-00002249","2024-11-20","QuickBuy","Boston","Massachusetts","East","Corporate","Clothing","Women",5,283.92,1277.64,0.1,225.02,"Cash"
"TXN-00001464","2024-09-23","QuickBuy","Pittsburgh","Pennsylvania","East","Consumer","Groceries","Vegetables",5,411.52,1851.84,0.1,503.13,"Credit Card"
"TXN-00002096","2024-11-08","ShopEase","Detroit","Michigan","Central","Consumer","Groceries","Vegetables",4,368.9,1401.82,0.05,172.66,"Credit Card"
"TXN-00004500","2025-05-05","ShopEase","Los Angeles","California","West","Corporate","Groceries","Dairy",5,846.25,4231.25,0.0,815.44,"Online Payment"
"TXN-00002839","2025-01-01","Urban Mart","Las Vegas","Nevada","West","Corporate","Home & Kitchen","Decor",3,540.1,1377.26,0.15,277.93,"Credit Card"
"TXN-00004501","2025-05-05","Metro Store","Reno","Nevada","West","Consumer","Clothing","Men",10,580.84,5808.4,0.0,854.61,"Online Payment"
"TXN-00001541","2024-09-30","Metro Store","New York City","New York","East","Consumer","Clothing","Women",9,700.08,5355.61,0.15,1475.15,"Cash"
"TXN-00004277","2025-04-18","QuickBuy","Reno","Nevada","West","Corporate","Groceries","Snacks",8,582.19,4424.64,0.05,456.85,"Cash"
"TXN-00001236","2024-09-07","ShopEase","Philadelphia","Pennsylvania","East","Home Office","Groceries","Dairy",6,869.23,4954.61,0.05,850.47,"Bank Transfer"
"TXN-00004478","2025-05-04","ShopEase","Chicago","Illinois","Central","Home Office","Home & Kitchen","Utensils",7,511.35,3042.53,0.15,696.31,"Online Payment"
"TXN-00002293","2024-11-23","QuickBuy","Orlando","Florida","South","Consumer","Clothing","Kids",8,291.31,2330.48,0.0,524.17,"Cash"
"TXN-00003714","2025-03-05","ShopEase","Atlanta","Georgia","South","Consumer","Electronics","Phones",5,901.54,3831.54,0.15,657.06,"Cash"
"TXN-00000328","2024-07-02","Metro Store","New York City","New York","East","Home Office","Home & Kitchen","Utensils",5,547.43,2463.44,0.1,494.21,"Bank Transfer"
"TXN-00003588","2025-02-24","ShopEase","Charlotte","North Carolina","South","Home Office","Home & Kitchen","Utensils",4,746.07,2984.28,0.0,437.62,"Bank Transfer"
"TXN-00001895","2024-10-23","QuickBuy","Los Angeles","California","West","Corporate","Electronics","Phones",6,269.8,1618.8,0.0,429.85,"Bank Transfer"
"TXN-00000140","2024-06-18","ValueHub","Raleigh","North Carolina","South","Consumer","Groceries","Dairy",7,612.97,4076.25,0.05,1117.96,"Online Payment"
"TXN-00002462","2024-12-05","Urban Mart","Miami","Florida","South","Corporate","Groceries","Dairy",10,645.02,5805.18,0.1,1559.34,"Cash"
"TXN-00004690","2025-05-17","ValueHub","Chicago","Illinois","Central","Consumer","Electronics","Appliances",5,468.36,1990.53,0.15,404.76,"Bank Transfer"
"TXN-00004278","2025-04-18","ShopEase","Springfield","Illinois","Central","Home Office","Clothing","Women",7,516.59,2892.9,0.2,651.08,"Credit Card"
"TXN-00003140","2025-01-22","ShopEase","Boston","Massachusetts","East","Home Office","Groceries","Dairy",7,376.09,2237.74,0.15,377.97,"Bank Transfer"
"TXN-00003653","2025-03-01","ValueHub","Charlotte","North Carolina","South","Consumer","Groceries","Fruits",6,720.04,4104.23,0.05,1084.7,"Cash"
"TXN-00001108","2024-08-27","ValueHub","Chicago","Illinois","Central","Consumer","Groceries","Snacks",4,512.62,2050.48,0.0,445.95,"Online Payment"
"TXN-00001932","2024-10-26","ValueHub","Chicago","Illinois","Central","Corporate","Electronics","Accessories",5,466.51,2099.3,0.1,384.26,"Online Payment"
"TXN-00002786","2024-12-28","Metro Store","Savannah","Georgia","South","Home Office","Home & Kitchen","Decor",5,787.83,3151.32,0.2,416.48,"Credit Card"
"TXN-00001908","2024-10-24","ValueHub","Chicago","Illinois","Central","Home Office","Home & Kitchen","Utensils",6,716.06,3437.09,0.2,523.48,"Online Payment"
"TXN-00001860","2024-10-20","Metro Store","Springfield","Illinois","Central","Corporate","Home & Kitchen","Furniture",8,566.51,3625.66,0.2,820.38,"Online Payment"
"TXN-00003076","2025-01-17","Urban Mart","Boston","Massachusetts","East","Home Office","Groceries","Vegetables",5,385.12,1540.48,0.2,285.25,"Cash"
"TXN-00000688","2024-07-29","ValueHub","Miami","Florida","South","Home Office","Electronics","Phones",6,637.39,3250.69,0.15,676.59,"Credit Card"
"TXN-00000141","2024-06-18","ValueHub","Buffalo","New York","East","Home Office","Groceries","Fruits",4,30.15,102.51,0.15,26.65,"Online Payment"
"TXN-00002701","2024-12-22","ShopEase","Spokane","Washington","West","Consumer","Groceries","Dairy",5,321.56,1366.63,0.15,241.47,"Credit Card"
"TXN-00004612","2025-05-12","QuickBuy","Las Vegas","Nevada","West","Corporate","Clothing","Kids",3,4.08,9.79,0.2,2.41,"Credit Card"
"TXN-00003715","2025-03-05","Metro Store","Raleigh","North Carolina","South","Consumer","Electronics","Accessories",5,607.72,2582.81,0.15,564.42,"Online Payment"
"TXN-00002933","2025-01-07","Metro Store","Boston","Massachusetts","East","Corporate","Groceries","Dairy",3,420.45,1135.21,0.1,309.69,"Bank Transfer"
"TXN-00004535","2025-05-07","ShopEase","Chicago","Illinois","Central","Consumer","Clothing","Women",5,324.84,1542.99,0.05,211.41,"Cash"
"TXN-00003249","2025-01-30","QuickBuy","Houston","Texas","Central","Consumer","Clothing","Women",1,484.33,387.46,0.2,98.71,"Credit Card"
"TXN-00002250","2024-11-20","ValueHub","Seattle","Washington","West","Corporate","Groceries","Snacks",7,926.88,5190.53,0.2,1515.0,"Credit Card"
"TXN-00003156","2025-01-23","Urban Mart","Chicago","Illinois","Central","Consumer","Electronics","Phones",3,267.26,721.6,0.1,203.32,"Bank Transfer"
"TXN-00003716","2025-03-05","ShopEase","Spokane","Washington","West","Consumer","Home & Kitchen","Utensils",1,704.97,704.97,0.0,115.85,"Credit Card"
"TXN-00002054","2024-11-05","Urban Mart","New York City","New York","East","Corporate","Home & Kitchen","Furniture",1,637.41,541.8,0.15,92.51,"Credit Card"
"TXN-00004791","2025-05-24","ValueHub","Grand Rapids","Michigan","Central","Corporate","Groceries","Dairy",6,565.3,2883.03,0.15,815.81,"Bank Transfer"
"TXN-00001542","2024-09-30","QuickBuy","Philadelphia","Pennsylvania","East","Home Office","Electronics","Appliances",4,290.83,1046.99,0.1,235.91,"Bank Transfer"
"TXN-00003944","2025-03-24","Urban Mart","Houston","Texas","Central","Corporate","Groceries","Fruits",2,666.79,1333.58,0.0,268.66,"Bank Transfer"
"TXN-00004627","2025-05-13","Metro Store","Charlotte","North Carolina","South","Corporate","Electronics","Appliances",5,857.16,3428.64,0.2,424.68,"Bank Transfer"
"TXN-00000525","2024-07-16","Urban Mart","San Francisco","California","West","Corporate","Home & Kitchen","Utensils",3,435.4,1175.58,0.1,127.14,"Bank Transfer"
"TXN-00003859","2025-03-18","ValueHub","Savannah","Georgia","South","Corporate","Groceries","Vegetables",7,445.91,2965.3,0.05,862.84,"Online Payment"
"TXN-00000881","2024-08-11","ValueHub","Buffalo","New York","East","Consumer","Electronics","Accessories",8,497.29,3381.57,0.15,824.11,"Online Payment"
"TXN-00003021","2025-01-13","ShopEase","Springfield","Illinois","Central","Home Office","Clothing","Women",5,614.9,2767.05,0.1,569.29,"Credit Card"
"TXN-00002463","2024-12-05","ValueHub","Philadelphia","Pennsylvania","East","Home Office","Home & Kitchen","Utensils",1,503.36,503.36,0.0,54.27,"Bank Transfer"
"TXN-00000547","2024-07-17","Metro Store","Philadelphia","Pennsylvania","East","Corporate","Home & Kitchen","Utensils",4,925.97,3703.88,0.0,781.05,"Cash"
"TXN-00001378","2024-09-18","Urban Mart","Grand Rapids","Michigan","Central","Home Office","Clothing","Women",6,587.78,3526.68,0.0,359.0,"Credit Card"
"TXN-00001662","2024-10-07","QuickBuy","Philadelphia","Pennsylvania","East","Consumer","Clothing","Women",6,608.75,2922.0,0.2,464.72,"Online Payment"
"TXN-00000613","2024-07-22","Metro Store","Las Vegas","Nevada","West","Home Office","Electronics","Phones",9,158.63,1213.52,0.15,333.92,"Cash"
"TXN-00000236","2024-06-25","ShopEase","Boston","Massachusetts","East","Home Office","Home & Kitchen","Decor",5,382.83,1531.32,0.2,410.23,"Bank Transfer"
"TXN-00002278","2024-11-22","ValueHub","Boston","Massachusetts","East","Corporate","Electronics","Phones",4,995.97,3187.1,0.2,911.09,"Credit Card"
"TXN-00002826","2024-12-31","ValueHub","Pittsburgh","Pennsylvania","East","Home Office","Electronics","Appliances",6,505.23,2879.81,0.05,595.24,"Online Payment"
"TXN-00004217","2025-04-14","Urban Mart","Los Angeles","California","West","Home Office","Electronics","Appliances",6,475.66,2853.96,0.0,416.85,"Bank Transfer"
"TXN-00000124","2024-06-17","Urban Mart","Los Angeles","California","West","Corporate","Clothing","Women",4,86.03,309.71,0.1,86.74,"Credit Card"
"TXN-00004773","2025-05-23","Urban Mart","Detroit","Michigan","Central","Home Office","Groceries","Fruits",4,384.16,1459.81,0.05,228.19,"Bank Transfer"
"TXN-00004104","2025-04-06","ShopEase","Los Angeles","California","West","Home Office","Groceries","Vegetables",7,127.44,802.87,0.1,162.03,"Cash"
"TXN-00003224","2025-01-28","ShopEase","Los Angeles","California","West","Consumer","Home & Kitchen","Utensils",5,354.56,1506.88,0.15,430.34,"Credit Card"
"TXN-00000403","2024-07-07","Metro Store","Detroit","Michigan","Central","Consumer","Home & Kitchen","Decor",7,171.73,961.69,0.2,211.83,"Cash"
"TXN-00003250","2025-01-30","ShopEase","Worcester","Massachusetts","East","Corporate","Home & Kitchen","Furniture",1,390.75,371.21,0.05,45.38,"Bank Transfer"
"TXN-00003141","2025-01-22","ShopEase","Los Angeles","California","West","Corporate","Groceries","Vegetables",3,529.1,1349.21,0.15,190.51,"Bank Transfer"
"TXN-00001209","2024-09-04","Urban Mart","Worcester","Massachusetts","East","Corporate","Home & Kitchen","Furniture",2,80.84,129.34,0.2,16.81,"Online Payment"
"TXN-00001229","2024-09-06","Metro Store","Detroit","Michigan","Central","Consumer","Clothing","Women",4,942.23,3203.58,0.15,340.62,"Bank Transfer"
"TXN-00003490","2025-02-17","Metro Store","Boston","Massachusetts","East","Consumer","Clothing","Men",5,335.07,1591.58,0.05,219.73,"Cash"
"TXN-00001782","2024-10-15","QuickBuy","Springfield","Illinois","Central","Consumer","Groceries","Vegetables",6,619.8,3718.8,0.0,944.59,"Cash"
"TXN-00004189","2025-04-12","QuickBuy","Springfield","Illinois","Central","Home Office","Clothing","Women",6,443.44,2527.61,0.05,750.78,"Cash"
"TXN-00003157","2025-01-23","QuickBuy","Raleigh","North Carolina","South","Corporate","Groceries","Snacks",4,482.48,1736.93,0.1,413.64,"Credit Card"
"TXN-00001414","2024-09-20","ShopEase","Pittsburgh","Pennsylvania","East","Home Office","Clothing","Kids",5,391.1,1759.95,0.1,335.98,"Online Payment"
"TXN-00003464","2025-02-15","ValueHub","Las Vegas","Nevada","West","Home Office","Electronics","Accessories",6,343.87,2063.22,0.0,375.82,"Bank Transfer"
"TXN-00004844","2025-05-29","ValueHub","Raleigh","North Carolina","South","Home Office","Clothing","Kids",4,727.29,2763.7,0.05,449.82,"Online Payment"
"TXN-00003298","2025-02-02","Metro Store","Los Angeles","California","West","Home Office","Electronics","Phones",7,517.49,3079.07,0.15,596.95,"Online Payment"
"TXN-00002934","2025-01-07","Urban Mart","San Francisco","California","West","Corporate","Clothing","Women",6,759.06,3871.21,0.15,1068.1,"Bank Transfer"
"TXN-00004453","2025-05-02","ShopEase","Reno","Nevada","West","Home Office","Home & Kitchen","Decor",4,589.76,2005.18,0.15,327.98,"Credit Card"
"TXN-00003610","2025-02-26","QuickBuy","Philadelphia","Pennsylvania","East","Corporate","Clothing","Kids",6,91.11,546.66,0.0,83.07,"Online Payment"
"TXN-00001861","2024-10-20","ShopEase","Worcester","Massachusetts","East","Home Office","Home & Kitchen","Decor",8,546.74,4155.22,0.05,484.03,"Credit Card"
"TXN-00002557","2024-12-12","ValueHub","Los Angeles","California","West","Corporate","Groceries","Vegetables",8,434.18,3126.1,0.1,557.27,"Cash"
"TXN-00003448","2025-02-14","Metro Store","Pittsburgh","Pennsylvania","East","Consumer","Clothing","Kids",7,664.97,3723.83,0.2,502.13,"Credit Card"
"TXN-00003929","2025-03-23","QuickBuy","Spokane","Washington","West","Corporate","Home & Kitchen","Decor",6,794.8,3815.04,0.2,985.7,"Cash"
"TXN-00001391","2024-09-19","QuickBuy","Houston","Texas","Central","Consumer","Electronics","Accessories",9,613.04,4689.76,0.15,992.52,"Credit Card"
"TXN-00001366","2024-09-17","ShopEase","Grand Rapids","Michigan","Central","Consumer","Groceries","Dairy",4,508.32,1728.29,0.15,479.37,"Credit Card"
"TXN-00003871","2025-03-19","ValueHub","Boston","Massachusetts","East","Corporate","Home & Kitchen","Decor",1,807.35,686.25,0.15,151.58,"Online Payment"
"TXN-00003005","2025-01-12","Urban Mart","Los Angeles","California","West","Home Office","Clothing","Kids",7,623.1,4143.62,0.05,459.63,"Credit Card"
"TXN-00002133","2024-11-11","Metro Store","Raleigh","North Carolina","South","Consumer","Clothing","Men",3,160.45,433.22,0.1,109.62,"Cash"
"TXN-00000340","2024-07-03","ShopEase","Worcester","Massachusetts","East","Consumer","Groceries","Fruits",6,353.79,2122.74,0.0,565.95,"Credit Card"
"TXN-00002041","2024-11-04","ValueHub","Buffalo","New York","East","Corporate","Clothing","Women",5,571.96,2573.82,0.1,612.75,"Cash"
"TXN-00002097","2024-11-08","Urban Mart","Charlotte","North Carolina","South","Corporate","Groceries","Snacks",8,406.48,2926.66,0.1,797.06,"Bank Transfer"
"TXN-00002736","2024-12-24","QuickBuy","Pittsburgh","Pennsylvania","East","Consumer","Home & Kitchen","Furniture",5,164.33,780.57,0.05,170.13,"Online Payment"
"TXN-00002574","2024-12-13","QuickBuy","Springfield","Illinois","Central","Corporate","Clothing","Kids",7,464.87,2928.68,0.1,341.42,"Credit Card"
"TXN-00002737","2024-12-24","ValueHub","Seattle","Washington","West","Corporate","Electronics","Phones",6,835.93,4012.46,0.2,933.14,"Bank Transfer"
"TXN-00003872","2025-03-19","ShopEase","Worcester","Massachusetts","East","Home Office","Electronics","Phones",5,649.17,3083.56,0.05,331.39,"Credit Card"
"TXN-00000664","2024-07-26","ShopEase","Boston","Massachusetts","East","Corporate","Clothing","Kids",1,238.29,190.63,0.2,43.76,"Bank Transfer"
"TXN-00004091","2025-04-05","QuickBuy","Detroit","Michigan","Central","Home Office","Groceries","Vegetables",5,786.79,3343.86,0.15,937.01,"Bank Transfer"
"TXN-00002599","2024-12-15","ValueHub","Charlotte","North Carolina","South","Corporate","Electronics","Accessories",8,416.49,2832.13,0.15,815.47,"Credit Card"
"TXN-00001297","2024-09-12","ShopEase","Savannah","Georgia","South","Home Office","Clothing","Men",4,264.64,846.85,0.2,244.97,"Cash"
"TXN-00001255","2024-09-09","Urban Mart","San Francisco","California","West","Consumer","Electronics","Phones",5,606.42,2425.68,0.2,569.39,"Online Payment"
"TXN-00003077","2025-01-17","QuickBuy","Grand Rapids","Michigan","Central","Corporate","Electronics","Accessories",4,453.17,1722.05,0.05,237.49,"Credit Card"
"TXN-00001552","2024-10-01","ValueHub","Spokane","Washington","West","Home Office","Groceries","Vegetables",3,538.87,1616.61,0.0,234.68,"Credit Card"
"TXN-00000941","2024-08-15","Urban Mart","Las Vegas","Nevada","West","Consumer","Groceries","Dairy",6,600.82,3424.67,0.05,505.86,"Cash"
"TXN-00003034","2025-01-14","QuickBuy","Atlanta","Georgia","South","Consumer","Electronics","Appliances",8,590.29,3777.86,0.2,1011.08,"Cash"
"TXN-00000329","2024-07-02","Metro Store","Buffalo","New York","East","Consumer","Groceries","Vegetables",3,887.07,2528.15,0.05,728.51,"Online Payment"
"TXN-00002854","2025-01-02","Urban Mart","Boston","Massachusetts","East","Consumer","Clothing","Women",10,372.88,3542.36,0.05,918.55,"Credit Card"
"TXN-00001256","2024-09-09","QuickBuy","Raleigh","North Carolina","South","Home Office","Groceries","Fruits",7,861.75,5127.41,0.15,1155.92,"Online Payment"
"TXN-00004279","2025-04-18","Urban Mart","Spokane","Washington","West","Corporate","Groceries","Fruits",6,11.1,66.6,0.0,16.22,"Cash"
"TXN-00003704","2025-03-04","ValueHub","Houston","Texas","Central","Corporate","Home & Kitchen","Utensils",6,900.77,5404.62,0.0,1377.01,"Credit Card"
"TXN-00004613","2025-05-12","QuickBuy","Reno","Nevada","West","Home Office","Electronics","Accessories",6,307.34,1659.64,0.1,370.58,"Bank Transfer"
"TXN-00004553","2025-05-08","Urban Mart","Orlando","Florida","South","Home Office","Home & Kitchen","Utensils",12,622.69,6351.44,0.15,1334.07,"Online Payment"
"TXN-00001052","2024-08-23","QuickBuy","Seattle","Washington","West","Home Office","Electronics","Phones",5,883.84,3535.36,0.2,596.74,"Cash"
"TXN-00004968","2025-06-06","ValueHub","Los Angeles","California","West","Home Office","Clothing","Men",4,407.88,1631.52,0.0,381.31,"Online Payment"
"TXN-00002948","2025-01-08","QuickBuy","Dallas","Texas","Central","Home Office","Groceries","Fruits",2,217.8,348.48,0.2,64.44,"Credit Card"
"TXN-00001334","2024-09-15","QuickBuy","Charlotte","North Carolina","South","Corporate","Groceries","Fruits",8,322.9,2195.72,0.15,407.19,"Online Payment"
"TXN-00001512","2024-09-27","ShopEase","Atlanta","Georgia","South","Home Office","Clothing","Men",5,580.71,2468.02,0.15,344.2,"Credit Card"
"TXN-00004039","2025-04-01","Metro Store","Buffalo","New York","East","Consumer","Clothing","Women",5,569.29,2846.45,0.0,512.49,"Online Payment"
"TXN-00003589","2025-02-24","ShopEase","Reno","Nevada","West","Corporate","Groceries","Snacks",5,649.74,2923.83,0.1,437.25,"Bank Transfer"
"TXN-00004884","2025-05-31","Urban Mart","Miami","Florida","South","Corporate","Electronics","Phones",1,592.73,563.09,0.05,84.25,"Credit Card"
"TXN-00000341","2024-07-03","Metro Store","Atlanta","Georgia","South","Home Office","Groceries","Vegetables",2,531.02,849.63,0.2,145.34,"Credit Card"
"TXN-00002321","2024-11-25","ShopEase","Houston","Texas","Central","Consumer","Groceries","Dairy",1,981.29,981.29,0.0,262.07,"Bank Transfer"
"TXN-00001257","2024-09-09","Urban Mart","Las Vegas","Nevada","West","Home Office","Home & Kitchen","Utensils",9,707.54,6367.86,0.0,1133.05,"Cash"
"TXN-00001570","2024-10-02","ShopEase","Detroit","Michigan","Central","Consumer","Groceries","Snacks",4,377.85,1284.69,0.15,136.91,"Bank Transfer"
"TXN-00000040","2024-06-11","ShopEase","Springfield","Illinois","Central","Consumer","Clothing","Men",2,594.48,1188.96,0.0,204.2,"Credit Card"
"TXN-00001917","2024-10-25","Metro Store","Detroit","Michigan","Central","Home Office","Clothing","Women",8,906.21,6162.23,0.15,1786.61,"Credit Card"
"TXN-00002640","2024-12-18","Metro Store","Seattle","Washington","West","Home Office","Home & Kitchen","Utensils",4,885.72,2834.3,0.2,738.25,"Credit Card"
"TXN-00002263","2024-11-21","ValueHub","Philadelphia","Pennsylvania","East","Consumer","Clothing","Kids",3,817.73,1962.55,0.2,255.27,"Bank Transfer"
"TXN-00001503","2024-09-26","Urban Mart","Dallas","Texas","Central","Corporate","Clothing","Kids",5,698.51,3143.3,0.1,766.76,"Bank Transfer"
"TXN-00000927","2024-08-14","QuickBuy","Houston","Texas","Central","Corporate","Electronics","Accessories",4,758.85,2428.32,0.2,595.2,"Credit Card"
"TXN-00004155","2025-04-10","ValueHub","Chicago","Illinois","Central","Corporate","Electronics","Accessories",4,393.52,1416.67,0.1,289.32,"Credit Card"
"TXN-00002145","2024-11-12","Metro Store","New York City","New York","East","Home Office","Groceries","Dairy",4,752.25,2708.1,0.1,363.73,"Credit Card"
"TXN-00003491","2025-02-17","Metro Store","Charlotte","North Carolina","South","Consumer","Clothing","Men",4,270.81,1083.24,0.0,223.92,"Credit Card"
"TXN-00003387","2025-02-08","Metro Store","Miami","Florida","South","Consumer","Electronics","Accessories",1,352.06,334.46,0.05,92.91,"Credit Card"
"TXN-00002098","2024-11-08","ShopEase","Philadelphia","Pennsylvania","East","Home Office","Groceries","Vegetables",3,779.19,1986.93,0.15,247.97,"Credit Card"
"TXN-00000958","2024-08-16","ShopEase","Worcester","Massachusetts","East","Corporate","Clothing","Women",8,470.82,3766.56,0.0,864.76,"Credit Card"
"TXN-00001490","2024-09-25","Metro Store","Buffalo","New York","East","Home Office","Groceries","Vegetables",3,251.71,755.13,0.0,108.14,"Cash"
"TXN-00004628","2025-05-13","Urban Mart","Orlando","Florida","South","Consumer","Groceries","Snacks",3,327.05,883.04,0.1,150.23,"Online Payment"
"TXN-00000093","2024-06-15","ValueHub","Spokane","Washington","West","Corporate","Clothing","Kids",3,870.71,2612.13,0.0,472.79,"Cash"
"TXN-00004822","2025-05-27","Metro Store","Charlotte","North Carolina","South","Corporate","Groceries","Vegetables",4,678.11,2441.2,0.1,566.16,"Online Payment"
"TXN-00000248","2024-06-26","Urban Mart","Philadelphia","Pennsylvania","East","Corporate","Home & Kitchen","Furniture",5,408.08,1734.34,0.15,496.27,"Credit Card"
"TXN-00002922","2025-01-06","ValueHub","Boston","Massachusetts","East","Consumer","Electronics","Appliances",1,671.27,604.14,0.1,63.94,"Bank Transfer"
"TXN-00003371","2025-02-07","Metro Store","Pittsburgh","Pennsylvania","East","Consumer","Electronics","Accessories",5,863.13,3668.3,0.15,609.36,"Cash"
"TXN-00001446","2024-09-22","ShopEase","Philadelphia","Pennsylvania","East","Corporate","Groceries","Vegetables",4,307.52,1168.58,0.05,207.52,"Credit Card"
"TXN-00001718","2024-10-11","ValueHub","Pittsburgh","Pennsylvania","East","Corporate","Home & Kitchen","Utensils",8,2.54,20.32,0.0,5.3,"Bank Transfer"
"TXN-00000587","2024-07-20","QuickBuy","Worcester","Massachusetts","East","Home Office","Clothing","Men",6,590.96,3368.47,0.05,844.08,"Credit Card"
"TXN-00004761","2025-05-22","ValueHub","Grand Rapids","Michigan","Central","Consumer","Home & Kitchen","Utensils",6,661.32,3769.52,0.05,856.78,"Bank Transfer"
"TXN-00001842","2024-10-19","Urban Mart","Buffalo","New York","East","Consumer","Clothing","Men",7,258.17,1445.75,0.2,259.61,"Bank Transfer"
"TXN-00002185","2024-11-15","Metro Store","Worcester","Massachusetts","East","Home Office","Home & Kitchen","Furniture",4,993.92,3180.54,0.2,713.51,"Cash"
"TXN-00001237","2024-09-07","ValueHub","Miami","Florida","South","Home Office","Home & Kitchen","Decor",5,653.32,2776.61,0.15,740.34,"Bank Transfer"
"TXN-00000942","2024-08-15","Urban Mart","Las Vegas","Nevada","West","Consumer","Home & Kitchen","Furniture",5,839.76,3778.92,0.1,810.97,"Online Payment"
"TXN-00003047","2025-01-15","Urban Mart","Reno","Nevada","West","Corporate","Home & Kitchen","Decor",8,640.26,5122.08,0.0,590.33,"Credit Card"
"TXN-00004807","2025-05-26","ShopEase","Atlanta","Georgia","South","Home Office","Clothing","Men",6,531.83,3031.43,0.05,409.87,"Online Payment"
"TXN-00003600","2025-02-25","QuickBuy","Detroit","Michigan","Central","Corporate","Clothing","Kids",1,645.32,645.32,0.0,98.15,"Credit Card"
"TXN-00000548","2024-07-17","Urban Mart","New York City","New York","East","Consumer","Groceries","Snacks",5,490.14,1960.56,0.2,415.34,"Cash"
"TXN-00001612","2024-10-04","Metro Store","Orlando","Florida","South","Consumer","Clothing","Kids",6,524.09,2672.86,0.15,704.26,"Cash"
"TXN-00003641","2025-02-28","Metro Store","New York City","New York","East","Home Office","Home & Kitchen","Furniture",3,344.01,825.62,0.2,186.06,"Cash"
"TXN-00003235","2025-01-29","Metro Store","Grand Rapids","Michigan","Central","Home Office","Home & Kitchen","Decor",4,315.19,1260.76,0.0,261.92,"Cash"
"TXN-00002449","2024-12-04","Metro Store","Dallas","Texas","Central","Home Office","Clothing","Kids",6,482.01,2313.65,0.2,370.51,"Cash"
"TXN-00001392","2024-09-19","QuickBuy","Pittsburgh","Pennsylvania","East","Corporate","Home & Kitchen","Decor",2,453.64,725.82,0.2,191.65,"Online Payment"
"TXN-00001040","2024-08-22","Metro Store","Las Vegas","Nevada","West","Consumer","Electronics","Accessories",4,624.27,2372.23,0.05,464.01,"Bank Transfer"
"TXN-00001298","2024-09-12","QuickBuy","Seattle","Washington","West","Corporate","Electronics","Phones",1,390.93,332.29,0.15,75.65,"Credit Card"
"TXN-00001125","2024-08-28","Metro Store","Chicago","Illinois","Central","Home Office","Home & Kitchen","Utensils",2,728.37,1238.23,0.15,263.37,"Online Payment"
"TXN-00001093","2024-08-26","Urban Mart","Springfield","Illinois","Central","Corporate","Groceries","Dairy",12,721.58,7793.06,0.1,1014.12,"Online Payment"
"TXN-00002120","2024-11-10","Urban Mart","Los Angeles","California","West","Consumer","Clothing","Women",7,996.24,6973.68,0.0,1574.38,"Online Payment"
"TXN-00003515","2025-02-19","Urban Mart","Boston","Massachusetts","East","Home Office","Groceries","Snacks",3,339.58,814.99,0.2,193.56,"Cash"
"TXN-00002109","2024-11-09","QuickBuy","Miami","Florida","South","Corporate","Home & Kitchen","Utensils",2,312.68,562.82,0.1,163.19,"Credit Card"
"TXN-00000186","2024-06-21","ValueHub","Detroit","Michigan","Central","Home Office","Clothing","Kids",4,996.24,3586.46,0.1,360.0,"Credit Card"
"TXN-00004836","2025-05-28","ValueHub","Houston","Texas","Central","Home Office","Groceries","Snacks",8,11.1,71.04,0.2,7.26,"Cash"
"TXN-00001628","2024-10-05","ShopEase","Charlotte","North Carolina","South","Home Office","Groceries","Snacks",2,308.83,525.01,0.15,64.39,"Bank Transfer"
"TXN-00003048","2025-01-15","Metro Store","Chicago","Illinois","Central","Home Office","Clothing","Men",5,831.26,3948.48,0.05,429.52,"Cash"
"TXN-00003590","2025-02-24","ValueHub","Spokane","Washington","West","Corporate","Electronics","Accessories",4,673.35,2154.72,0.2,267.34,"Online Payment"
